Item_Identifier,Item_Weight,Item_Visibility,Item_MRP,Item_Outlet_Sales,Outlet_Age,Item_Fat_Content_0,Item_Fat_Content_1,Item_Fat_Content_2,Outlet_Size_0,Outlet_Size_1,Outlet_Size_2,Outlet_Location_Type_0,Outlet_Location_Type_1,Outlet_Location_Type_2,Outlet_Type_0,Outlet_Type_1,Outlet_Type_2,Outlet_Type_3,New_Item_Type_0,New_Item_Type_1,New_Item_Type_2,Outlet_Identifier_0,Outlet_Identifier_1,Outlet_Identifier_2,Outlet_Identifier_3,Outlet_Identifier_4,Outlet_Identifier_5,Outlet_Identifier_6,Outlet_Identifier_7,Outlet_Identifier_8,Outlet_Identifier_9
FDB37,20.25,0.022936487999999998,240.8538,7931.6754,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCR05,10.1,0.054585372,196.5084,595.2252,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDZ15,13.1,0.020913071000000002,120.1782,2026.0294,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCQ29,12.0,0.104230135,259.5278,2603.278,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL04,19.0,0.111923422,106.5622,2117.244,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRH49,19.7,0.024756031,83.8592,247.6776,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT07,5.82,0.135375727,256.133,256.33299999999997,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
NCI55,18.6,0.012679226000000002,120.9414,2680.5108,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDP19,11.5,0.173483253,129.0652,3487.4604,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV45,16.75,0.045138797,187.9556,2816.3340000000003,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDG26,18.85,0.04282359,254.433,2050.6639999999998,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRJ01,6.135,0.115010655,161.5236,1288.9888,13,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDD14,20.7,0.16977634600000002,184.4266,3688.532,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRH37,17.6,0.041608488,165.4526,1644.526,13,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCD18,16.0,0.072608647,228.3668,5298.4364,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCE55,8.92,0.130191993,176.83700000000002,2117.244,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
NCQ43,17.75,0.11193119300000001,108.8912,327.5736,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDC41,15.6,0.116913245,78.167,1837.608,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRL01,19.5,0.13511877,232.9958,934.7832,32,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDX48,17.75,0.063416566,154.6656,308.9312,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRC25,5.73,0.075943184,85.5882,171.7764,19,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
DRF48,5.73,0.05190652,188.1898,1496.7184,15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDT34,9.3,0.17506050399999998,106.7964,525.982,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCB43,20.2,0.09989342400000001,187.6898,3928.8858,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDG44,6.130000000000001,0.178923163,55.7298,161.7894,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDD35,12.15,0.022656069625,119.244,2636.5679999999998,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDC02,21.35,0.068765205,260.4278,3644.5892,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDU51,20.2,0.096906831,175.5028,6729.9064,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCC19,6.57,0.096862255,193.982,2316.984,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDJ60,19.35,0.062528426,166.9184,3302.368,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCI29,8.6,0.032621545,143.2154,2127.231,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCF43,8.51,0.05190268,142.247,2862.94,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDY08,9.394999999999998,0.17024678199999999,141.5838,3231.1274,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDD17,7.5,0.05461082900000001,237.1906,237.6906,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDK41,14.3,0.127517605,86.0224,1022.6688,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
DRN59,15.0,0.064271703,45.506,466.06,15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDR60,14.3,0.13030659,75.7328,617.8624,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRO47,10.195,0.187841082,112.486,113.186,19,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
FDF26,6.825,0.046625941,154.9998,3075.9959999999996,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDQ12,12.65,0.035410748,231.40099999999998,2067.3089999999997,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCO29,11.15,0.032250092,164.0526,4769.1254,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
DRF03,19.1,0.045378573,42.4138,243.6828,18,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
FDU48,18.85,0.0926587,131.4284,263.6568,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
DRE03,19.6,0.024222321,45.5718,945.436,13,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
FDX55,15.1,0.055518167,217.3166,1306.2996,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDP38,10.1,0.031946638,51.6008,1821.6288,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ19,6.425,0.093983518,175.5712,1230.3984,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
NCU54,8.88,0.098822387,209.627,1887.543,15,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
FDY36,12.3,0.009410528,73.738,1318.2839999999999,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL16,12.85,0.169139066,46.406000000000006,186.424,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDW31,11.35,0.043122189000000005,197.9742,995.3710000000001,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
DRK49,14.150000000000002,0.035769657,40.9138,1380.8692,32,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDC08,19.0,0.10361083,228.372,905.488,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDO56,10.195,0.044974050999999994,115.5808,1874.8928,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCV53,8.27,0.018920019,238.088,6231.888000000001,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDA35,14.85,0.054142088,124.1072,1837.608,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDL40,17.7,0.0100750951,98.241,289.623,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDJ04,18.0,0.12464553800000001,117.2124,2133.2232,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDA31,7.1,0.11045982800000001,172.108,2250.404,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX24,8.355,0.013957308,94.0462,1480.7392,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDQ59,9.8,0.056386541,84.6908,503.3448,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDF45,18.2,0.012273747,60.0904,1113.2176,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDH05,14.349999999999998,0.090473389,229.7984,6024.1584,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCZ54,14.65,0.08335939099999999,161.9552,4711.2008,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDW01,14.5,0.11216169699999999,154.4682,152.4682,32,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDX36,9.695,0.128805815,224.0404,5851.0504,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCO55,12.799999999999999,0.090596378,106.6938,2251.0698,32,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
FDL13,13.85,0.056637129,233.83,2796.36,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDV16,7.75,0.08305963400000001,35.7558,611.2044,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN04,11.8,0.014115626000000001,178.5344,3390.2536,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCH06,12.3,0.076866235,247.146,492.69199999999995,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDA40,16.0,0.099188598,88.9856,1669.8264,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCS05,11.5,0.021010687000000004,131.3942,927.4594,18,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDM15,11.799999999999999,0.057143515,151.8366,6196.6006,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDK04,7.36,0.052607932,56.3588,744.3644,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDI58,7.64,0.070645636,91.212,466.06,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDB33,17.75,0.014568036000000001,158.1262,4137.2812,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ45,17.75,0.073524776,34.8216,207.7296,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCO05,7.27,0.046559447999999996,100.5384,2463.46,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCE31,7.67,0.309390255,33.2216,138.4864,19,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
FDQ49,20.2,0.039247736,157.66299999999998,1095.241,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDL34,16.0,0.040945898,143.1496,2258.3936,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDV07,9.5,0.031331581000000004,111.1228,663.1368,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDX19,19.1,0.096929994,233.8958,2103.2622,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDO48,15.0,0.026840766000000002,219.8456,4863.0032,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDK40,7.035,0.01701408077777778,262.691,6048.793000000001,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDY19,19.75,0.041429246,117.2466,2239.0854,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDS16,15.150000000000002,0.05800650275,145.276,5273.1359999999995,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDS02,10.195000000000002,0.12575530044444444,196.4794,5852.382,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDM51,11.8,0.025978802000000002,102.5674,1629.8784,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDW02,4.805,0.066006824,126.2704,250.3408,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDS31,13.099999999999998,0.03440078722222222,178.5318,180.4318,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
DRF03,19.1,0.045492697,40.3138,527.9794,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDT55,13.6,0.043618827,156.7946,2840.3028,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDW21,5.34,0.005963881,99.5358,1407.5012,20,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDP07,18.2,0.08982696,197.111,589.2330000000001,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
NCZ17,12.15,0.079431643,38.6506,796.9626,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
NCV41,14.35,0.017135155,109.8228,1657.842,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP60,17.35,0.056005781,99.2016,1518.024,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDG58,10.695,0.145253944,156.8972,467.3916,19,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
FDI60,7.22,0.03838080000000001,62.351000000000006,885.5139999999999,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDI20,19.1,0.03856376,209.2586,3165.8790000000004,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
DRC13,8.26,0.032625074,124.67299999999999,1847.595,10,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
DRA24,19.349999999999998,0.069909188,163.2868,491.3604,32,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
FDW52,14.0,0.037491314,164.2526,1808.9786,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDN38,6.615,0.09234651,251.8408,4506.1344,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRI49,14.15,0.183879453,82.9276,1705.7796,15,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
FDW26,11.8,0.107274301,221.1772,3113.2808,15,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDA28,16.099999999999998,0.047570401,125.7362,3020.0688,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDZ52,19.2,0.10064058699999999,112.6886,1779.0176,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDU39,18.85,0.036111038,58.1562,1185.124,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
FDR25,17.0,0.140090284,265.1884,6359.7216,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDM44,12.5,0.031225303,102.899,2167.179,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDA50,16.25,0.086752988,98.141,1737.7379999999998,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDJ38,8.6,0.040369315,189.753,2846.295,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
DRM47,9.3,0.043777415,192.9846,6114.7072,13,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
NCO05,7.27,0.046631835999999996,98.4384,1576.6144,18,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
FDU21,11.8,0.076839735,34.9558,373.5138,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDF32,16.35,0.05807434344444445,198.5426,1384.1982,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
FDM27,12.349999999999998,0.277459381,156.3946,473.3838,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDL33,7.235,0.099478451,194.4452,4697.8848,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDO60,20.0,0.034369527999999996,43.7086,892.172,20,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
NCJ30,5.82,0.08413178340000001,169.37900000000002,2376.906,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
NCI42,18.75,0.01035692,208.3954,2709.1402,30,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FDU37,9.5,0.104488444,77.896,1997.4,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDV08,7.3500000000000005,0.028456456,43.5454,755.0172,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCA29,10.5,0.027271252000000003,171.6106,2566.659,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDD16,20.5,0.036346223999999996,72.9696,596.5568,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDB35,12.3,0.06498448700000001,92.5804,2297.01,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDS31,13.1,0.044372392999999996,180.3318,2886.9088,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NCA53,11.395,0.009934335,47.2034,340.2238,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCD19,8.93,0.013253936000000001,56.4614,828.921,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDP07,18.2,0.089884775,195.111,3731.809,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDA44,19.7,0.053178425,55.993,905.488,30,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDI14,14.1,0.08966081599999999,140.0496,1411.496,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCE31,7.67,0.185889129,35.4216,173.108,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
FDJ14,10.299999999999999,0.044548531111111116,78.896,399.48,32,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
FDY44,14.15,0.024503972000000002,195.111,982.055,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDZ26,11.6,0.143990173,239.6222,2390.222,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDG26,18.85,0.042891097999999996,257.633,5382.993,10,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
FDN34,15.6,0.046023105,169.2132,2536.698,10,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
DRG11,6.385,0.08417981199999999,109.0596,1941.4728,8,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
FDH20,16.1,0.025050746000000002,97.141,1448.115,8,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDX09,9.0,0.065515067,178.137,1058.622,8,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
FDS09,8.894999999999998,0.080695806,51.3008,759.012,32,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCJ43,6.635,0.027222517,174.0396,2093.2752,10,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
NCR05,10.1,0.054366282,199.6084,7142.7024,32,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
DRE49,20.75,0.021232317999999997,151.1024,2428.8384,30,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
FDZ59,6.63,0.104183308,166.15,3828.35,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
NCH43,8.42,0.070856383,217.4192,431.4384,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDP03,5.15,0.061272194,125.6388,1733.7432,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
DRC01,5.920000000000001,0.019107027,48.4692,1034.6532,32,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
FDX28,6.325000000000001,0.09753171933333332,100.7042,3174.5344,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
FDI19,15.1,0.052329172,243.1512,4604.6728,13,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDW15,15.35,0.055103174000000005,149.7734,2820.9946,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NCX18,14.150000000000002,0.015397128999999999,194.91099999999997,196.41099999999997,32,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FDF20,12.85,0.033271817999999995,196.5768,5715.2272,18,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDN57,18.25,0.053971566,141.2154,3119.9388,32,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
NCM06,7.475,0.075713578,156.4656,2471.4496,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
NCV53,8.27,0.01889024,238.188,3835.008,8,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
FDO20,12.85,0.152364317,254.0382,1261.691,18,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
FDV44,8.365,0.039811272,191.3188,2285.0256,30,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
FDJ56,8.985,0.183774965,101.77,798.96,15,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
NCB18,19.6,0.041283361,87.0514,2125.2336,13,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
FDZ20,16.1,0.057422821,253.7356,508.6712,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
NCR50,20.2,0.011820087,151.634,1990.7420000000002,20,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
FDL24,10.3,0.024891881,170.9422,3103.9596,13,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
FDU38,10.8,0.138171603,191.4504,575.2512,19,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
